genes	logFC	logCPM	F	PValue	FDR	symbol	description	biotype	log2Average.HMEC	log2Average.TNBC	BT549_rep1	BT549_rep2	HCC70_rep1	HCC70_rep2	HMEC_rep1	HMEC_rep2	MB231_rep1	MB231_rep2	MB231_rep3
ENSG00000230699	8.427510540472923	0.7597044725591385	49.25898717562956	1.2673332711329004e-4	0.0067276194677897425	RP11-54O7.1		lincRNA	0	0.9828296455160325	0.9308229038776528	1.076655683192777	0.34891038055751067	0.6192596209069654	0	0	0.9687343841689292	1.3234638763566575	1.350152370345681
ENSG00000113569	2.090221254293628	7.546987480175246	42.0124240705137	1.2992822774205107e-4	0.006855670763810996	NUP155	nucleoporin 155kDa	protein_coding	3.690711446560905	5.966750164837954	5.566462421949843	5.290706891223904	6.295571316684363	6.278693570331809	3.621521294362938	3.7567346170641795	5.872202783676248	6.103702391721564	6.081653076717508
ENSG00000162607	1.6814992822992976	7.293109445833425	41.548193193092786	1.327465174187278e-4	0.006912041367579958	USP1	ubiquitin specific peptidase 1	protein_coding	4.35568162470188	6.197011556444984	5.9399964533706875	5.849453874272236	6.349789542762029	6.372738781575731	4.556278330973216	4.122618394899301	6.160041650750757	6.270539423149612	6.346323862538685
ENSG00000178467	3.0175242959610586	4.837415080180216	41.757307093272864	1.376013071704382e-4	0.007062253495926957	P4HTM	prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)	protein_coding	2.0859915316464708	4.660906613781276	4.086749250823033	4.219330423004553	4.115560155248435	4.148522178873863	2.029628889991073	2.140234760777694	5.133132503336812	5.219493478734293	5.089186471560641
ENSG00000071539	1.4036386147670779	6.591293703824105	41.123473175983214	1.3787479710052628e-4	0.007062253495926957	TRIP13	thyroid hormone receptor interactor 13	protein_coding	5.108357162453287	6.531530058893063	6.911963881826312	6.682671016360554	6.551045971140568	6.819816738611512	4.892764360237828	5.295881411910449	6.2444335184171145	6.130005973973585	6.166407890363621
ENSG00000203995	5.6030159135485835	3.541923066030038	41.59305424908124	1.3959856700969476e-4	0.007104106529586727	ZYG11A	zyg-11 family member A, cell cycle regulator	protein_coding	0.10546099555652552	2.512786151000168	2.3236987935251268	2.1906280329683065	1.3112770808355767	1.435110615958514	0.11180573569172782	0.09908822897622889	2.9827472344509833	3.1464308760866255	3.0762407057359575
ENSG00000172164	5.692934910696808	2.452707583650151	40.97496209972409	1.3972523686310234e-4	0.007104106529586727	SNTB1	syntrophin, beta 1 (dystrophin-associated protein A1, 59kDa, basic component 1)	protein_coding	0.062246676186515984	1.6821888073459803	2.0751358793455372	1.724937655320205	1.6729315900503041	2.0353214564415514	0.06812111059879557	0.05634822414282193	1.437500756763083	1.2671416342673447	1.3456228077307628
ENSG00000166228	1.2881687274703042	5.071433035599435	40.60742952372918	1.444375410822068e-4	0.0071476182053053635	PCBD1	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha	protein_coding	4.774133674095247	6.188050050221185	6.058326669933128	5.940707830411801	6.265796840088187	6.161752152078106	4.6789339685056746	4.863438387001373	6.243660896797613	6.31552129682148	6.291802396358089
ENSG00000141068	4.319565236779224	4.520880818931194	40.862975379219336	1.4892029800562094e-4	0.0073280499451192915	KSR1	kinase suppressor of ras 1	protein_coding	0.333088947408496	4.218372900551238	4.436886662382092	4.29918280450711	3.60602911896563	2.7797942689231405	0.23279904523270545	0.4268579785489472	4.557529208175718	4.712789448036967	4.332103842612555
ENSG00000085999	1.7775658237985825	5.013704521274715	39.893435060387404	1.5416322309503983e-4	0.007495872779759675	RAD54L	RAD54-like (S. cerevisiae)	protein_coding	2.625753820572123	4.403651412981647	4.485463693140251	4.489091180587312	4.1843684809768655	4.033853938361358	2.710967705111717	2.5351890028390627	4.5436220339571065	4.487783396161517	4.5224448398893475
ENSG00000077684	2.4603829951448972	5.530776112739898	40.387014203828706	1.544702633573035e-4	0.007495872779759675	JADE1	jade family PHD finger 1	protein_coding	1.7228141716406293	4.256578663218314	4.278423835857432	4.149037055015055	3.1582323388606137	3.180622331960249	1.7554842782920193	1.6893870687170693	4.914379390670486	4.520919256800506	4.674934615254113
ENSG00000116574	3.2028512074444304	3.106528421923316	39.668949438502096	1.5738617052181973e-4	0.007573890080147172	RHOU	ras homolog family member U	protein_coding	0.3909667283260579	2.420349559826981	1.6917237304359292	1.5945745658479724	3.3819138015763603	2.0122683607235006	0.28484095264156606	0.4898178811547948	2.401483172962336	2.657129344532927	2.3703397118504705
ENSG00000136840	2.4190738416240367	5.856637999125683	40.21584553178496	1.5780739121210854e-4	0.007573890080147172	ST6GALNAC4	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	protein_coding	4.204169069369556	6.400985327991142	5.9773927415775905	6.0711045366844605	6.042156802377488	6.27774912840317	4.135140752715426	4.270044867123324	6.744842899575723	6.7716696800653855	6.662572847727099
ENSG00000126602	1.3477390237781077	7.272040177648664	39.43996116679063	1.6075947888581564e-4	0.007673527387252639	TRAP1	TNF receptor-associated protein 1	protein_coding	5.938326965148874	7.242473790356002	7.7246254574307365	7.218990049135316	7.01762002844823	6.8001748898885035	5.925624454630833	5.950918609190894	7.320158008113486	7.24954832359059	7.194717025715348
ENSG00000106462	2.2801950871250907	6.432561281977087	39.72603855537321	1.6430235508295684e-4	0.00782132787049793	EZH2	enhancer of zeste homolog 2 (Drosophila)	protein_coding	3.490716125885662	5.943947607753104	5.305288799039333	5.148904063088255	5.895304606771372	5.978544516009795	3.7331585494300947	3.1991351865405164	6.246385090529567	6.3290030679198654	6.2671588946154495
ENSG00000257702	7.145191368483131	1.7697481403168023	39.01811667934981	1.6720958714609526e-4	0.00787413319254112	LBX2-AS1	LBX2 antisense RNA 1	antisense	0.02198472336743083	2.0292089074038024	1.3046814490349454	1.2468355695537874	1.7675030529336286	2.0988534105652983	0.0436394516411964	0	2.390810761555511	2.4634102548181174	2.400847753209616
ENSG00000179348	10.458861340438865	5.97137764647593	39.28734614632625	1.717947466780056e-4	0.008030108639325568	GATA2	GATA binding protein 2	protein_coding	0.03777615917899542	5.76550850246031	3.966694109488987	4.100222676571079	4.878054627999714	4.485459894580382	0	0.07458835794435624	6.6915491058418635	6.658852539701733	6.520334160909951
ENSG00000137965	3.9848470403446474	5.536296202512902	38.92058891410545	1.7772716481783462e-4	0.008171717777634716	IFI44	interferon-induced protein 44	protein_coding	2.37473191239966	6.480639425845691	5.929019096138604	7.46630663402205	7.097242703206957	6.638864047419878	2.2629209768287617	2.4784971563349267	5.670663391109079	5.542673601543937	5.733984851854619
ENSG00000110711	1.1791587643236032	5.2281858936135395	38.309679461229614	1.7877343456479205e-4	0.00819830635263358	AIP	aryl hydrocarbon receptor interacting protein	protein_coding	4.509734884559054	5.916528359819687	5.873738772722247	5.826255509572491	5.8021021555307	5.896094080555115	4.619901051922473	4.390455594323809	6.058479525505026	5.985252521073525	5.956380123742989
ENSG00000179632	1.2640521468075783	7.03302354372195	37.79655589806476	1.877668294740517e-4	0.008491753369187793	MAF1	MAF1 homolog (S. cerevisiae)	protein_coding	5.6567374235271854	7.221333105471614	7.274136046613505	7.225654587340605	6.708009017306168	6.822067090174477	5.625301433005721	5.68750301302607	7.509969336822833	7.454928997700992	7.363582669749449
ENSG00000125967	2.4228412668255896	4.532801262634561	37.87953863705839	1.8793109327594652e-4	0.008491753369187793	NECAB3	N-terminal EF-hand calcium binding protein 3	protein_coding	2.3364928636896134	4.965900704933152	4.33020490922424	4.46461408006432	4.656276411963464	4.558155650026967	2.2355325994103223	2.4308476320671617	5.432929065134422	5.404485235579819	5.400683559878437
ENSG00000117748	1.2930688351106714	5.877175301070721	37.75295827658838	1.8855630382690148e-4	0.008491753369187793	RPA2	replication protein A2, 32kDa	protein_coding	4.809672110692731	6.028465498240108	6.184218367698249	5.920245411641222	5.8255574858799974	5.65411255086811	4.890727380949279	4.723790382413248	6.156097097402566	6.1472881402403114	6.217080697416452
ENSG00000120334	1.36499144811065	4.60551406585449	37.70774306144662	1.8937938260111812e-4	0.008491865977930486	CENPL	centromere protein L	protein_coding	2.9319642726339326	4.738319835594526	4.809352749376328	4.65172397556652	4.710524019491714	4.575756605016965	3.0323575922895647	2.8240588431022173	4.719990342288378	4.963832413861732	4.704554225929191
ENSG00000164985	2.1089719502831024	7.220014152815191	38.07677335863186	1.8953759546585342e-4	0.008491865977930486	PSIP1	PC4 and SFRS1 interacting protein 1	protein_coding	4.734735665485631	7.251514724615699	7.832143162405254	7.737724513043861	6.993075937566173	7.118706634649593	4.9071071662343515	4.538938980001118	6.8881272917776055	6.883583326547525	6.935817938335648
ENSG00000251151	3.9345735798300674	1.352970255679234	37.526107209870815	1.9273062240824789e-4	0.008588916139630228	HOXC-AS3	HOXC cluster antisense RNA 3	antisense	0.9002195125226006	3.675156845419997	3.5656616709481788	2.8697141613080897	3.207345953569322	3.4926367090789716	1.4127377087812911	0.0979892621481159	3.7705595062863866	4.271015007407676	4.072349700550314
ENSG00000007372	5.740278549707977	3.1044942376606293	37.66762877415412	1.9838184469197327e-4	0.008753786285425662	PAX6	paired box 6	protein_coding	0.14943877449695808	3.418512235068755	3.888709453166371	4.450597790706626	3.12416338112227	3.32994897613148	0.22671037662269677	0.06779307560782853	2.3544033130239934	2.61555461152858	3.0270997006836344
ENSG00000261040	11.684062961004269	3.945306374088655	43.60580089902506	2.0359705548340338e-4	0.008894297301641547	CTD-2319I12.1		processed_transcript	0	6.591220576543591	6.355886385799885	6.4045370183294414	4.086062329930328	4.326881290001523	0	0	7.2279370899278055	7.276580277399075	7.377573103430981
ENSG00000100911	1.2776997303652822	6.674043717212152	36.81348837931929	2.0660342148693466e-4	0.008958610736653765	PSME2	proteasome (prosome, macropain) activator subunit 2 (PA28 beta)	protein_coding	6.769840951087784	8.129273779205654	8.501359652131187	8.50344957055534	8.452237422410498	8.412576047236307	6.895977460239571	6.631610339105867	7.525317847185851	7.478858785506745	7.500574306756506
ENSG00000105464	4.986112268119305	4.115794892592186	36.98419411191788	2.135892130540662e-4	0.0091622275945001	GRIN2D	glutamate receptor, ionotropic, N-methyl D-aspartate 2D	protein_coding	0.207046213872729	2.7941145490306187	3.2234299084216635	3.5155342156635894	1.9003013283886963	1.6157947592914024	0.15351092629873048	0.25866579854094524	2.814248885708073	2.8971644676870425	2.699389668978671
ENSG00000101407	1.0755724654632015	5.797416055984727	36.46008156746671	2.139379617922577e-4	0.0091622275945001	TTI1	TELO2 interacting protein 1	protein_coding	3.323446043569158	4.5726111058446355	4.570979941133988	4.452372819053445	4.2625517249475715	4.220332833094087	3.3372895945294188	3.3094683671216383	4.771768937172851	4.789245034047393	4.812733020464434
ENSG00000197905	1.5723280437595162	5.087227637889629	36.41200188498454	2.1496035742319566e-4	0.0091622275945001	TEAD4	TEA domain family member 4	protein_coding	3.611943980605602	5.442754868388971	5.0494544932441805	4.889099600227165	5.377772388897739	5.304251285024322	3.720434872408668	3.4946262829307466	5.741346534306336	5.761126095970174	5.724944737147794
ENSG00000164683	3.9940823898390954	1.432717195770271	36.04871533353367	2.2288277272769098e-4	0.009400946623826938	HEY1	hes-related family bHLH transcription factor with YRPW motif 1	protein_coding	0.152248832091565	1.7254545260242657	1.3648260155593894	1.5857052151098403	1.4862754830903786	1.3072978913184985	0.13617387520178398	0.16814664875070828	2.1095037212070804	1.8881090723329228	2.0967860283189355
ENSG00000184007	1.1908397179005656	8.277934467720023	36.03251678506902	2.232443084548468e-4	0.009400946623826938	PTP4A2	protein tyrosine phosphatase type IVA, member 2	protein_coding	7.223224065916566	8.312504734173627	8.449459017870945	8.296248286295974	8.871951808422132	8.788656279470224	7.258184201527478	7.18739567457466	7.755265193651148	7.737345504861662	7.789825076614796
ENSG00000215883	3.185015779855195	2.922268594011222	35.87059727442307	2.2689809249182768e-4	0.009461944520771431	CYB5RL	cytochrome b5 reductase-like	protein_coding	0.8973599770770035	3.030200889887712	2.914619519292487	3.2165346774903805	2.7835942377228613	2.375256233923727	0.9738704016488752	0.8165636198718949	3.1221663615046302	3.2321825610756663	3.3464002691381354
ENSG00000124795	1.2451588692989144	8.255348426889627	35.739099685037516	2.2991958350919355e-4	0.009544386881312922	DEK	DEK oncogene	protein_coding	6.123836086777674	7.753064057489292	7.942172302849611	7.826655756429608	7.735356431761978	7.766984605961995	6.340444859943649	5.868860032304486	7.642312793459015	7.623176362941311	7.709273771030245
ENSG00000130193	2.317224614094287	5.568753563530782	35.98288864753701	2.3487548604693697e-4	0.009633586907645673	THEM6	thioesterase superfamily member 6	protein_coding	2.858508453830368	5.399100722994045	4.928618642313904	4.919763087306143	5.829820090165571	5.957947383380353	3.0133935329376076	2.6849728553725942	5.238182250827084	5.342999789411098	5.220659940469074
ENSG00000179841	4.155032739721714	1.9783250581024945	35.51640744328753	2.3515011781251365e-4	0.009633586907645673	AKAP5	A kinase (PRKA) anchor protein 5	protein_coding	0.06877026101418726	1.1269528202821024	1.0925054765035251	1.4553698661753747	1.1975284899795335	0.9766967715201951	0.09234856669525152	0.04480019807030404	1.083113743859994	1.0194133460360033	1.0042940679739716
ENSG00000131652	1.6984160363037175	4.779237652284721	35.51298864807596	2.3523155070437687e-4	0.009633586907645673	THOC6	THO complex 6 homolog (Drosophila)	protein_coding	3.537341498847719	5.30013272931611	5.0286916998995554	5.040272103353634	4.919792137477458	4.8972429115936515	3.744030069952868	3.2960092085315087	5.613982189042046	5.711454349129607	5.609097372805167
ENSG00000133119	1.3627619266060569	5.9042964654494154	35.43089707970781	2.371973512958318e-4	0.009640889095128495	RFC3	replication factor C (activator 1) 3, 38kDa	protein_coding	3.9394918849347444	5.523162554594655	5.740826017450941	5.517686677579383	5.269830757006427	5.207126276135245	4.182498854755179	3.6470931125279145	5.523023270930082	5.6142166791562085	5.704147462574848
ENSG00000269640	3.990445777001006	1.9683165235947124	34.684910528315335	2.5601938430920654e-4	0.010333980586010783	CTD-2521M24.9		lincRNA	0.26800017464563125	2.661675918134653	2.014293300642081	1.971820448009403	2.4285237729782696	2.6930647081650547	0.2839240615756049	0.25189856278311223	3.2028766471493486	2.9486379097230175	2.9170262346846534
ENSG00000143416	9.111841394769662	5.145665717157441	35.12785719534728	2.5670356443108396e-4	0.010337777107364894	SELENBP1	selenium binding protein 1	protein_coding	0.09336012896545244	5.325067967625054	2.640191589754715	3.2966469580523285	6.249391320874789	5.774845422649652	0.054714242482304026	0.130997747045512	5.3957469362642785	5.570102232119292	5.4631048998221745
ENSG00000213347	2.221830496044171	3.8495261502343947	34.28034905324963	2.6699494249607267e-4	0.010630039551468639	MXD3	MAX dimerization protein 3	protein_coding	2.503491701786128	4.606404239875352	4.610702706049735	4.870378037268203	3.742725901697706	3.9806503079973976	2.657614858072106	2.330912233144197	4.863299944384352	4.860153866160007	4.88307607998583
ENSG00000110108	1.3671516973135078	6.6087250564162465	34.18583843715511	2.696417803889427e-4	0.010690217263686085	TMEM109	transmembrane protein 109	protein_coding	5.153729640958935	6.494658361375998	6.777725258303441	6.680755537275632	6.7445418554719	6.711371603095724	5.299322848102593	4.991777155094327	6.107244907253516	6.119317299356981	6.096683831878417
ENSG00000150995	2.5075637018705152	5.752255393910867	34.57906919874375	2.7145941281490074e-4	0.010727347514882813	ITPR1	inositol 1,4,5-trisphosphate receptor, type 1	protein_coding	1.991434875223217	4.111224976371884	4.212755453085723	4.4743413062919215	3.8582841365971476	3.7872902840063607	1.7625256829160756	2.1889482859302003	4.25049584638635	4.15874246571871	3.9069624067823616
ENSG00000243649	5.533913602782777	5.761755424043188	34.54173135824287	2.725008359471887e-4	0.010727347514882813	CFB	complement factor B	protein_coding	1.2034592352231026	5.82769806743789	5.175480450193131	6.781172790801776	4.891542235667483	3.7922001359229784	0.9730173878469016	1.4021120460382233	6.137479891013783	6.163650687254401	6.040440707690166
ENSG00000124657	6.2812881024038205	-1.1420216922950397	39.151140608991234	2.742300450206578e-4	0.01077121508670826	OR2B6	olfactory receptor, family 2, subfamily B, member 6	protein_coding	0	0.8973445392368964	0.6121507091997387	0.7666053052073011	0.8857118416886058	0.6940525159856364	0	0	1.1483606914134326	1.2252937566550048	0.8387467170391951
ENSG00000015475	1.8343004466423112	5.285435350261535	33.9917295952712	2.757553251289808e-4	0.010806894374965292	BID	BH3 interacting domain death agonist	protein_coding	4.068812425701045	5.98161274095183	5.81853711543145	5.765135422510929	6.42930715335144	6.417590353692134	4.104820081899972	4.031883013811538	5.803789083526328	5.780611439187482	5.6149012312501645
ENSG00000131238	1.601282865599318	7.658182043898904	33.76846853230009	2.8172346671649775e-4	0.011016142165043766	PPT1	palmitoyl-protein thioesterase 1	protein_coding	5.598329932468899	7.302330312811661	6.872838797170142	6.941925186799334	7.521745098371065	7.539584952475773	5.612378984846545	5.584142723077625	7.3478758289510715	7.412128062161753	7.337069719980021
ENSG00000187741	2.0738772449117553	6.136993909256726	34.04154073738804	2.859229807911606e-4	0.011058766547488122	FANCA	Fanconi anemia, complementation group A	protein_coding	3.6756252840245645	5.9926590435955	5.098545778187052	4.902662152517145	5.8884014600320755	5.973302534530789	3.9409249220920657	3.350292657923768	6.57182835173364	6.388043067678209	6.332847506927504
ENSG00000134748	1.398139684929227	6.139802725618628	33.59578408995078	2.869162765273966e-4	0.011058766547488122	PRPF38A	pre-mRNA processing factor 38A	protein_coding	4.307409464853139	5.899982153089559	5.591516140236069	5.557909740980102	6.433152962385781	6.5168207085930305	4.438372356609603	4.163360416445195	5.55247795584146	5.658035371112342	5.5625150030821935
ENSG00000217555	2.232992479516924	5.430046041458996	33.89416557696293	2.8916545971356287e-4	0.011084465039961038	CKLF	chemokine-like factor	protein_coding	6.0444406182307215	7.93555937273891	7.565830794807148	7.377496923130901	7.96723450733544	8.092024545051117	6.176258340972654	5.899356543135198	8.146013766781394	8.078606909593738	8.135711012870267
ENSG00000146834	1.4738610012202922	6.368228968607232	33.49987821417629	2.8985108633621486e-4	0.011086487621043258	MEPCE	methylphosphate capping enzyme	protein_coding	4.125228254325469	5.710488027093183	5.444878798774808	5.261128359749004	5.552522797661289	5.660921159438108	4.237750053363073	4.003182351769837	5.94409381133985	6.038453175470107	5.902377225636483
ENSG00000118513	4.402934450514514	2.44031817134783	33.401690223594926	2.928940429234248e-4	0.011147070487336297	MYB	v-myb avian myeloblastosis viral oncogene homolog	protein_coding	0.18122395645252473	2.139199697099994	2.4833298798675747	1.794986493752125	2.6298662105783057	2.4221919706259385	0.2583922972391684	0.09969353484688155	1.8729948685122482	1.807933947056932	1.6137126595115467
ENSG00000143443	2.438346967657355	2.2889110170454563	33.387279007244565	2.933439601930604e-4	0.011147070487336297	C1orf56	chromosome 1 open reading frame 56	protein_coding	0.9762308967961444	2.419652660362579	2.231765101881335	2.361480162740754	2.2832230466874437	2.2620659529811107	1.1801877894840078	0.7386167524760212	2.60066964942669	2.716896836038024	2.409315897077644
ENSG00000197536	3.1358129997981727	1.6357712270744402	33.08392044947874	3.030149640453256e-4	0.011391021759969986	C5orf56	chromosome 5 open reading frame 56	protein_coding	0.6762066466856496	2.912574269214653	2.4174161590255747	2.8774198267103723	2.4885286268318985	2.5863112516157085	0.806816296617987	0.5325849067236315	3.1677227641558874	3.376545876311305	3.1742435011332546
ENSG00000120647	1.6782985171141456	4.308321504565427	33.06061442420585	3.037740465281165e-4	0.011395104383467978	CCDC77	coiled-coil domain containing 77	protein_coding	2.631423454775474	4.544359370902051	4.331839965038318	4.130729282236751	3.7724434717593116	3.762887222017098	2.690445624744002	2.569883243963958	5.165314401735674	4.795320401789838	5.1205764229390764
ENSG00000166004	1.1595348895960358	5.556026508640703	32.73897039362007	3.1449264625553057e-4	0.011700355966349005	KIAA1731	KIAA1731	protein_coding	2.580873105867386	3.869442212787651	3.3624832503442765	3.4323583157419213	4.206864521826115	3.70878635801588	2.6064509091106265	2.5548336317318014	4.07558840524361	4.019862762840962	4.053479868107056
ENSG00000143228	1.6710972813414358	5.4017985668660655	32.736312089429795	3.14583152194907e-4	0.011700355966349005	NUF2	NUF2, NDC80 kinetochore complex component	protein_coding	3.727202644115349	5.785785271958033	6.149207962098268	6.347451897035463	5.274240386946311	5.846758146181525	3.961008793135512	3.4480357809088344	5.579660676736982	5.464662047453329	5.509306016795675
ENSG00000053254	1.7664067363101916	5.324628471841014	32.55600780186723	3.2120165610965447e-4	0.01182103069690951	FOXN3	forkhead box N3	protein_coding	2.132509423404283	3.709520262548241	3.8700841433287145	3.7454447081028337	3.182348684067117	2.8445668519497853	1.8329244721054245	2.3804538156953114	3.882533192189382	4.0228056946780155	4.024669060923224
ENSG00000171840	8.319964944656537	0.6580340010210071	37.22844137250019	3.237341877182865e-4	0.011832132571266689	NINJ2	ninjurin 2	protein_coding	0	2.4664070152052497	0.6978473802987177	1.4471333573903	2.5694052087506134	2.1070952475208906	0	0	2.63638394976827	3.2945517065013545	3.011538166878519
ENSG00000161888	1.7243400332487047	4.867521506642674	32.44358562618124	3.2474833556807363e-4	0.011832132571266689	SPC24	SPC24, NDC80 kinetochore complex component	protein_coding	3.2596372597473766	5.222488020047264	5.3788051775733186	5.792982393664122	5.352781687673081	5.272821953125967	3.262164870011217	3.2571052133220526	4.937594004318483	4.739210796296049	4.777038116366287
ENSG00000164898	2.440352588142346	2.5109955773353247	32.43985546774721	3.248804524933941e-4	0.011832132571266689	C7orf55	chromosome 7 open reading frame 55	protein_coding	2.991518224772059	4.647737152303359	4.91832291747599	5.121161702621717	5.179083765723067	5.099286513414021	2.9584609333456764	3.023834992068891	3.854056657871807	3.651501420337491	3.688527877421677
ENSG00000112029	1.7829146899616852	5.32805220058622	32.404529009865634	3.2718638452578674e-4	0.01188316274358547	FBXO5	F-box protein 5	protein_coding	3.2629336543970195	5.213038110411744	5.438226875058857	5.265461195795085	4.696521491372404	4.715962710782499	3.5634830429998843	2.8828380484910703	5.350894762000542	5.333862243626056	5.474677477401737
ENSG00000162385	1.1924252820228867	4.704942569301154	32.24008954084736	3.320533927027903e-4	0.011983254196812726	MAGOH	mago-nashi homolog, proliferation-associated (Drosophila)	protein_coding	5.117781644669551	6.545041108135649	6.4983593469650485	6.293567875414877	6.2700739910154395	6.180314061491018	5.2338815363082585	4.991514528218227	6.907431042054877	6.672521775959268	6.82097563598788
ENSG00000164823	1.5556437869179804	5.985732573139633	31.746486090404495	3.506293484214974e-4	0.01235880266729938	OSGIN2	oxidative stress induced growth inhibitor family member 2	protein_coding	3.295315309090805	5.067908123893505	5.23279154978392	4.840768770966015	5.459983340127234	5.287784519016518	3.3927699155486684	3.1907976121741823	4.640349765158166	4.8177152047496214	5.0140861762641995
ENSG00000147162	1.0816023301970252	8.20247594079163	31.64313283453027	3.546792097201812e-4	0.012401737317122026	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase	protein_coding	5.326855767880591	6.59888531463935	6.271546541663746	6.635154783006423	6.379617840427926	6.751627897783242	4.947100993080899	5.627192475834473	6.602514813382344	6.688240653597318	6.788475924330136
ENSG00000141574	3.5181375223416493	5.2275924369871625	31.958047689475528	3.5824197800192107e-4	0.012501360499278195	SECTM1	secreted and transmembrane 1	protein_coding	2.225090341271616	5.655767670618703	5.389966681792565	6.198721719581028	6.176267008291381	6.208945079563706	2.2705140260218704	2.178189854719252	5.167777131846188	4.610634241247555	4.947200146359398
ENSG00000071794	1.997207947765696	6.499181594030421	31.779735121414323	3.637690584711228e-4	0.012618824487717086	HLTF	helicase-like transcription factor	protein_coding	3.1133099067929533	5.245142328900531	5.1224942856968525	5.208528189064035	5.671323821503371	5.6611537266984735	3.060754841535048	3.1640175759327205	4.817693261742121	4.885768082453446	5.102048805973415
ENSG00000232024	9.161760313525201	1.4622776688907548	36.02062633151654	3.6934948955226433e-4	0.01278708371141614	LSM12P1	LSM12 pseudogene 1	pseudogene	0	3.86288911556854	3.6296774194935932	1.6983702804993948	3.043160413496877	3.670553825131178	0	0	4.88168874450518	4.573759214477199	3.5791247941433117
ENSG00000137628	1.9077603756985995	5.426363933362821	31.357236903724235	3.728894532085677e-4	0.012811006714679702	DDX60	DEAD (Asp-Glu-Ala-Asp) box polypeptide 60	protein_coding	2.062144114436465	3.8179345840980683	3.2591028239919404	3.8457565119031525	3.9669964463938254	3.4944552515421816	2.1839904834234374	1.9290496211545292	3.866928866855927	4.117986960549657	3.9916446765600613
ENSG00000080839	1.2442710291630634	5.217845494717615	30.934358549735954	3.8405794222209184e-4	0.013114867508472914	RBL1	retinoblastoma-like 1 (p107)	protein_coding	2.4508295103085724	3.7431347520151435	4.201433758952579	3.5433155656217163	3.304796996276587	3.4004902656409968	2.6555135125299936	2.2122273041604057	3.7815052589449714	3.8476790947772685	3.915279751395984
ENSG00000135476	1.622887431987391	6.1272584195010404	30.769295336952776	3.953299484272683e-4	0.013318057762594012	ESPL1	extra spindle pole bodies homolog 1 (S. cerevisiae)	protein_coding	2.6986878689662035	4.57285402884481	4.101279530934565	4.0045838553225765	3.7727525085958793	4.2389781941705	2.865547231744234	2.5099747785720234	5.069273951362523	5.068557005322388	5.074645647561149
ENSG00000133315	3.7042111033634386	3.9831630195106236	31.01262573495475	3.9774516751540234e-4	0.013322561844234833	MACROD1	MACRO domain containing 1	protein_coding	3.6936769343005715	6.125491094732373	4.13169093254475	5.858754939510768	7.445592001613519	6.323352747980944	4.5127212639491985	1.60908653482031	5.7744200968343815	5.797772435227225	5.596616914693046
ENSG00000187634	7.877640557627714	4.58043914724612	30.77970282010521	4.082895742668891e-4	0.013513515701417346	SAMD11	sterile alpha motif domain containing 11	protein_coding	0.12419357588198233	5.2279688216151845	6.23627399324016	6.454340485100798	3.7588724169709744	2.618366901418966	0.13740660713887892	0.11085841266622005	4.795307892580136	4.670745118827807	4.719811216037655
ENSG00000213145	6.978913377801574	6.397634897427362	30.518429375069534	4.2053036245250243e-4	0.013795600916559807	CRIP1	cysteine-rich protein 1 (intestinal)	protein_coding	2.2681684141380556	9.194033153483925	6.8051332858309665	6.519976877998908	9.22452556018974	9.191424142150355	2.2482290524446342	2.287835948297951	9.827269557997534	9.780184054993363	9.854465313564244
ENSG00000158604	1.1414437014564216	6.625452923459839	30.08182794077237	4.2346725199356394e-4	0.0138026888684178	TMED4	transmembrane emp24 protein transport domain containing 4	protein_coding	5.086149490012166	6.427053426479356	6.711863757955154	6.637911314239435	6.4411232050148435	6.563168427796455	4.816120721692679	5.31351720475963	6.166260997806242	6.247265690066969	6.101820514800763
ENSG00000185187	2.82088150737163	3.0613267636519366	29.974078072043582	4.287951097687725e-4	0.013884718545155928	SIGIRR	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain	protein_coding	1.940777893528008	4.860251723112415	4.843970570433494	5.6820467490007545	3.8939918845128907	4.180462703721611	2.102883720186217	1.7581241685753912	4.807849745998321	4.984307335858316	4.935313980371897
ENSG00000180198	1.2850059406320744	7.145108521344555	29.940198933101335	4.304873191642969e-4	0.01391154721971013	RCC1	regulator of chromosome condensation 1	protein_coding	5.350407849514393	6.81430842871773	6.6802461606425085	6.227913747211829	6.858779027670651	6.759967593496331	5.503630461775921	5.178956998464131	6.986656975089262	7.067272321828932	6.9646726747152075
ENSG00000106603	1.1298965720128793	5.707588666555036	29.869453181143463	4.340475032984544e-4	0.01391154721971013	COA1	cytochrome c oxidase assembly factor 1 homolog (S. cerevisiae)	protein_coding	5.115889163993891	6.512919461613069	6.401927291709393	6.1747417308426975	6.289198154029766	6.382400763574626	5.132842581414432	5.098734152017828	6.73000423031411	6.73468800127657	6.7573289442187665
