genes	logFC	logCPM	F	PValue	FDR	symbol	description	biotype	log2Average.HMEC	log2Average.TNBC	BT549_rep1	BT549_rep2	HCC70_rep1	HCC70_rep2	HMEC_rep1	HMEC_rep2	MB231_rep1	MB231_rep2	MB231_rep3
ENSG00000100558	-3.203651673198674	5.1389683551812615	59.40890089362962	3.669146259128144e-5	0.0033132012457426203	PLEK2	pleckstrin 2	protein_coding	7.1021394214034395	4.125595689422239	3.536660640047315	2.8723533454037122	4.625273260072897	4.766467005050742	7.040526301496205	7.161228652020833	3.9374459467091776	4.180175906592476	4.162916733007668
ENSG00000259450	-8.067446936688597	1.0018052463936316	59.20765094562747	3.717176995955649e-5	0.00333935931359749	RP11-265N7.1		lincRNA	2.720098799912724	0.025762084901852507	0.04577542853619554	0.0925189611527444	0.03935331511467827	0	2.5602720299780533	2.863972105517184	0	0	0
ENSG00000033178	-1.4714566091361487	6.7752653159006515	58.06709751774766	3.7433516933774044e-5	0.0033457160696217024	UBA6	ubiquitin-like modifier activating enzyme 6	protein_coding	6.283927219858038	5.336113478851594	5.683578192606769	5.411018778069994	4.75014282262218	4.802037179370914	5.979715331954202	6.535028791592836	5.19553879944715	5.746595021491277	5.448875739454385
ENSG00000120437	-1.2953381975455913	6.878359027562563	57.687328195673345	3.839449382246201e-5	0.003397531757129536	ACAT2	acetyl-CoA acetyltransferase 2	protein_coding	7.334729460838006	6.165875822922684	6.161463261863162	5.846572458811024	6.195102268157204	6.221731548329065	7.434023958603097	7.228092486585015	6.211007901069778	6.24709506731927	6.238965881480582
ENSG00000112902	-8.174841326933134	3.386621074210882	58.70679604386704	3.8401146701201514e-5	0.003397531757129536	SEMA5A	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A	protein_coding	2.6481960176085515	0.050300579200573466	0	0	0.034264264592003144	0.1887797473272432	2.3423736283363694	2.900392523221365	0.0324087860237443	0.0184418620462256	0.0689424923707991
ENSG00000166405	-7.674576694540909	-0.5479716174439027	57.977913276572124	3.875955333120539e-5	0.0034120093228947545	RIC3	RIC3 acetylcholine receptor chaperone	protein_coding	1.6051758786816661	0.008189928160825812	0	0	0	0	1.5439429267135438	1.6639153652583005	0	0.056376521810647506	0
ENSG00000250138	-7.7954775531035665	-0.4253829807196848	57.841908885798674	3.944066008907695e-5	0.0034416383735346077	RP11-848G14.5		pseudogene	1.0313972786684031	0.00530099573554859	0	0	0	0	1.0146726971589932	1.0479301985861103	0	0	0.0367043344085703
ENSG00000149527	-8.21771847115852	5.7110088562104675	58.279764994858986	3.948905771666036e-5	0.0034416383735346077	PLCH2	phospholipase C, eta 2	protein_coding	6.597401787808342	0.41382951501762205	0.04023674576918744	0.048212796912600595	0.07124167154616726	0.3143643767983409	6.321593292639928	6.8288498027560784	0.9787568303996044	0.5902760547607008	0.5780889603528588
ENSG00000182718	-2.4580154645424446	10.994946152279152	57.533379184670544	4.0302663854968286e-5	0.0034951587396600714	ANXA2	annexin A2	protein_coding	12.369829155289448	10.13734293750715	10.114108773783192	10.098013949410685	10.631011052706473	10.579149876005921	12.231618779842305	12.495948816016735	9.76000413376007	9.736758318696083	9.720642260203034
ENSG00000152518	-2.404789462886236	7.628831061387437	57.807456434822825	4.073686332823458e-5	0.0034971399934393276	ZFP36L2	ZFP36 ring finger protein-like 2	protein_coding	7.454418010093787	5.31761176733993	4.527419916602384	4.723343356347913	5.655438797837674	5.712917961711992	7.229311665002757	7.6490951857463525	5.421156468866725	5.387219380370569	5.39681966495969
ENSG00000182272	3.425661720117844	4.205994376635906	56.88988196147656	4.0839187799770546e-5	0.0034971399934393276	B4GALNT4	beta-1,4-N-acetyl-galactosaminyl transferase 4	protein_coding	1.2575049987511444	4.161639777904828	3.8575690805096703	4.7138623486201965	4.032539259656269	3.5965646470594894	1.0292522170581426	1.4545297774093737	4.216909909922535	4.316450034701982	4.134027816006606
ENSG00000113396	-8.5876397557391	1.588604829139094	57.7380107673542	4.092440339394121e-5	0.0034971399934393276	SLC27A6	solute carrier family 27 (fatty acid transporter), member 6	protein_coding	2.878760309718557	0.079040870093365	0	0	0.10912215592821477	0	3.0247728309319224	2.716288711744311	0	0.050644867200633555	0.356041594043472
ENSG00000164023	-1.4344921659700849	5.080726204142359	56.428033825962565	4.180559921314745e-5	0.0035548461086682918	SGMS2	sphingomyelin synthase 2	protein_coding	4.354574326887407	3.92298097445307	3.754450474870636	3.3888144714273856	2.8099375261479254	3.676689122224989	3.9844649388256546	4.648858253158785	4.385727604491791	4.29862441753128	4.447781408517545
ENSG00000185686	12.270041684354767	4.528454686900158	69.27035538959758	4.200554541011168e-5	0.0035548461086682918	PRAME	preferentially expressed antigen in melanoma	protein_coding	0	4.438804391610849	3.845928504344107	4.136822414920148	5.37406820901793	5.082114647467501	0	0	4.01685165388138	4.133931884464227	3.426536428463294
ENSG00000110721	1.9297536514138507	4.5840299415417265	56.28151427999113	4.222624097161877e-5	0.003556342737215469	CHKA	choline kinase alpha	protein_coding	2.327620255911587	4.444494958593907	4.7409212456072165	4.464936709247682	4.293707471941985	4.221391534253289	2.420023800475587	2.2288908566524324	4.596589555357425	4.306434942502664	4.415687758671712
ENSG00000006652	1.8275738707226665	6.531088166573023	56.12108429145418	4.269279681704549e-5	0.0035648328837280243	IFRD1	interferon-related developmental regulator 1	protein_coding	4.460673049757837	6.3468455679884475	6.17298287777582	6.055941109705734	6.623124207227018	6.609968172217302	4.49451849196071	4.426014483817444	6.287696642716015	6.226487995163483	6.354348759095583
ENSG00000111276	1.865811438945829	5.9646900594715655	56.107006205591354	4.273403959258392e-5	0.0035648328837280243	CDKN1B	cyclin-dependent kinase inhibitor 1B (p27, Kip1)	protein_coding	3.404750389248066	5.595980351157465	5.393389005177146	5.761689396758563	5.226132709553928	5.21530547162612	3.413949723744025	3.395492018617414	5.740412675134643	5.818502508254512	5.853334765480582
ENSG00000177084	1.269093331664231	6.832599624268677	55.808515024817716	4.362012213488071e-5	0.0036215037893783907	POLE	polymerase (DNA directed), epsilon, catalytic subunit	protein_coding	3.551126528080735	5.160163999451625	5.0673097982782735	4.774721815345212	4.86368317984228	4.830764099349985	3.62164379407111	3.4769845281686163	5.680278321490523	5.374685940469697	5.287530462365584
ENSG00000188206	2.4438643037551078	4.796674995100056	55.4992441631385	4.456212991893917e-5	0.003682261282641398	HNRNPU-AS1	HNRNPU antisense RNA 1	antisense	1.3976592250048046	3.7582329272502344	3.81040602495682	4.163281053739827	3.68602110329139	3.6977091083700433	1.3841700055891148	1.4110234874719976	3.5807046182465685	3.7228394226168504	3.555602517928715
ENSG00000170837	-7.487895384238923	-0.7286759861460368	55.708015727878625	4.489829997776629e-5	0.0036852031700499075	GPR27	G protein-coupled receptor 27	protein_coding	1.0968112925174835	0.005089862616024162	0	0.03525760598032329	0	0	1.3177243916476276	0.8358453927205054	0	0	0
ENSG00000100731	-1.6080116669549314	6.107673961052906	55.35229775633061	4.501846548639572e-5	0.0036852031700499075	PCNX	pecanex homolog (Drosophila)	protein_coding	4.8317799618542026	3.3701215451889324	3.4623659729943386	3.5984272263062356	3.8214032406028142	3.6522262287180904	4.7820299902013605	4.8798713873932575	2.8797485786264003	3.0205871085722995	2.819263504240272
ENSG00000163803	-3.72954689324774	0.7189580680844906	55.26281611865022	4.52991596264651e-5	0.0036909333876112356	PLB1	phospholipase B1	protein_coding	2.0292832674854098	0.43903678223088644	0.45046173333506717	0.5450344285505403	0.20439078753661166	0.1404131292665806	1.8352251929519807	2.2003063102969125	0.11933856012369205	0.19630121219558647	1.1229677321669913
ENSG00000132182	10.005265388020561	7.667634505083033	55.818285556416605	4.655647577316032e-5	0.0037758164008991784	NUP210	nucleoporin 210kDa	protein_coding	0.05470800054942733	5.724704317791819	4.33809275707613	3.9531594313224194	4.564126781717055	4.574580878686945	0.060015740006321046	0.04938066155236408	6.561309213649807	6.629275902474445	6.547550175229922
ENSG00000092529	-3.449111998277273	0.8255338462415583	54.34643272851555	4.830121735383469e-5	0.0038992660166104883	CAPN3	calpain 3, (p94)	protein_coding	2.664551082077218	0.5542922136585859	0.2615747322858046	0.5654678591196892	0.28238722534429556	0.3426865723218003	2.1275225501530177	3.055010825868355	0.6777029793203594	0.47310383731189926	1.0898217356737543
ENSG00000160321	-7.361607214576113	-0.8335203627043746	54.40270501352833	4.898710467749271e-5	0.003936495870368427	ZNF208	zinc finger protein 208	protein_coding	0.7246079891933446	0.0248433346467832	0	0	0	0.1655382585067309	0.5815669582266723	0.8547372796225128	0	0	0
ENSG00000142945	1.8572267489191459	6.902449405176941	54.040494383643406	4.935754328352972e-5	0.0039481527088624365	KIF2C	kinesin family member 2C	protein_coding	4.297298236824958	6.387869252292226	6.50395811519569	6.419995050330758	6.254310051903737	6.63411052531443	4.52633554364704	4.024909272043143	6.299172863859652	6.256193260242007	6.302976225679208
ENSG00000214425	2.950582534240084	4.114253481989903	53.935382115600966	4.9727005078424714e-5	0.003954969673012376	LRRC37A4P	leucine rich repeat containing 37, member A4, pseudogene	pseudogene	1.0027819911981812	3.1547038406021786	3.5434683750165767	3.3522832479559517	2.8219745854515	2.93984742040223	0.9789281003154976	1.0262478823061663	3.0604347813434782	3.0531431669776667	3.182593718840431
ENSG00000124225	-3.799278741086075	7.554284538102076	54.810754062345815	4.989429716495805e-5	0.003954969673012376	PMEPA1	prostate transmembrane protein, androgen induced 1	protein_coding	8.333700769109715	4.9862716955187585	4.46815154698157	3.9051907510935626	5.420997404061902	5.927619245795073	8.296931768069403	8.36955590608241	4.69455579372918	4.9374438884680405	4.615592179184359
ENSG00000178573	-9.401540864099115	3.4273414060285012	54.58629406502121	5.067761766269297e-5	0.003998966244211961	MAF	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog	protein_coding	3.563033646477379	0.029988846542568753	0.02608300683233993	0.1647852021409767	0.011190291190494788	0	3.346626273794711	3.7511735872995366	0	0	0
ENSG00000166670	-8.842726318403919	1.0467117078515886	54.249848921140796	5.1880309950137995e-5	0.004053536206552706	MMP10	matrix metallopeptidase 10 (stromelysin 2)	protein_coding	2.8784635008059802	0.014742818236754461	0	0.10016943442537377	0	0	2.453058087649828	3.2065767671884675	0	0	0
ENSG00000163697	-1.6103019714133384	5.352500506136988	53.29861335018448	5.203930454437614e-5	0.004053536206552706	APBB2	amyloid beta (A4) precursor protein-binding, family B, member 2	protein_coding	4.689280469447155	3.7095296088522876	3.6797015939574522	3.734101177574652	3.2749017965861396	3.7815444188966856	4.341506699529023	4.969291623408281	3.7551740849518396	3.6528880807760897	3.994722398732563
ENSG00000126785	-8.869543184702628	1.7657917347650978	54.19948873153871	5.206334321694022e-5	0.004053536206552706	RHOJ	ras homolog family member J	protein_coding	2.763567083308735	0.025941953443572	0	0	0.08155050723817306	0.09606612287098552	2.5031437152473126	2.9840915802295624	0	0	0
ENSG00000161570	7.160169721075364	3.5422354999464227	53.97359414849024	5.289420069763843e-5	0.004100002689474469	CCL5	chemokine (C-C motif) ligand 5	protein_coding	0.14261852246890216	4.362326485231371	3.938169207857819	4.761970286540542	3.464012405850439	2.880031640254724	0.1982881207026314	0.08471427148428846	4.807240117865242	4.743370879732167	4.824477925606927
ENSG00000087448	-1.108358856136971	5.549126021597537	52.84388950180793	5.377171317734661e-5	0.004149660226611268	KLHL42	kelch-like family member 42	protein_coding	4.164887957557007	3.5860519891233906	3.7296024988467327	3.422975621940647	3.2579167328327423	3.3456481704672667	4.067108269411173	4.2564591194994454	3.6393858030506534	3.6279455559049105	3.955728701691602
ENSG00000235162	-2.805630002364654	5.8820195020756	53.36020359680749	5.52340598774611e-5	0.004243816933918261	C12orf75	chromosome 12 open reading frame 75	protein_coding	8.017195359051948	5.344593935257274	5.532270423153721	5.587896766080146	5.879877910964148	5.887893704540266	8.010521288459922	8.023838696757075	4.589292097085619	4.661361610484281	4.49684868149615
ENSG00000111206	1.3027087150925787	7.762386676391431	52.302352289192385	5.592827474239156e-5	0.004276593472633085	FOXM1	forkhead box M1	protein_coding	5.434550521961203	6.957603945101287	7.095222566666735	7.140311771627243	6.686824522005695	6.91213992304654	5.546035166558362	5.313723933823726	6.980111187809463	6.935655005828732	6.908334863728891
ENSG00000174106	-1.2617854992469872	5.165477107656186	52.248399076374604	5.614890391058394e-5	0.004276593472633085	LEMD3	LEM domain containing 3	protein_coding	4.2489328177171455	3.340248505842287	3.3702667706263174	2.9381632649978613	3.26259151486696	3.444055715349715	4.296289144025123	4.1999691132927754	3.447861797649948	3.473420102859163	3.3770880425813963
ENSG00000135299	-8.059197584107784	2.327900638808806	52.851429679693304	5.727216337701587e-5	0.004343263021811965	ANKRD6	ankyrin repeat domain 6	protein_coding	3.38895458209818	0.03872751063821033	0.03483229976568156	0.13398456059383404	0.04475817993268418	0.05267137480282113	2.9835863462844485	3.7050498585594296	0	0	0
ENSG00000178718	5.090716784123358	5.763213681428694	52.744602396021016	5.7711799223253676e-5	0.004349783106020572	RPP25	ribonuclease P/MRP 25kDa subunit	protein_coding	1.3169366021197972	5.822489776508654	4.643857557867201	4.28286617280143	5.718372723631494	5.81798550054845	1.387408685539766	1.242844548516011	6.368667603823014	6.374763350648967	6.266511130287621
ENSG00000147408	3.396868139633316	3.5189084771788557	51.83553898088326	5.787307820952997e-5	0.004349783106020572	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	protein_coding	0.5164163165629883	3.094533656239997	2.5431716457895353	3.40616143033591	2.2921560980041766	2.365424978802635	0.6192870038315736	0.40564341568022233	3.29941588473398	3.5100622160880537	3.5937623736846906
ENSG00000215788	-3.2473573278341727	2.9879933192785213	51.78161416891008	5.810305096522513e-5	0.004349783106020572	TNFRSF25	tumor necrosis factor receptor superfamily, member 25	protein_coding	4.355013517308587	1.7214996641868159	1.1601805148231252	2.167520636744957	0.865438436499469	1.4930696601101934	4.358632984469299	4.351384946700027	2.0466640302629924	2.0575027406934763	1.7766341955071494
ENSG00000125826	-1.6918903228684226	6.456574447912271	51.523292247454826	5.982466370901128e-5	0.004456085790855007	RBCK1	RanBP-type and C3HC4-type zinc finger containing 1	protein_coding	6.923526209815299	5.800070605939603	5.402141532496134	5.821938334535809	5.889195055286693	6.149769175912479	6.872038036945962	6.9732399722537854	5.714952631094099	5.813267277286511	5.704442366312959
ENSG00000149256	-8.955127359369683	2.672700376631446	52.19700371351575	6.003175286230058e-5	0.004456085790855007	TENM4	teneurin transmembrane protein 4	protein_coding	3.375010448044436	0.012453309924739158	0	0.027346293591333764	0.042553986234895334	0.016659033248442767	3.415591840287219	3.3332544260809778	0	0	0
ENSG00000188906	-7.294104996705842	-0.8675359084350868	51.517442665160054	6.048581571732786e-5	0.004470846074836074	LRRK2	leucine-rich repeat kinase 2	protein_coding	0.6919942641242568	0.002552055226549175	0	0	0	0	0.2820219449358895	1.0108746928796213	0	0.017770303486710808	0
ENSG00000166912	-1.4957648519763433	4.062903589470141	50.91950031073312	6.193679141146419e-5	0.0045588601342270154	MTMR10	myotubularin related protein 10	protein_coding	3.2724340975118897	2.366386895365485	2.453150457051056	1.984088319892548	2.1341944252941873	1.959549802781219	3.2668678252802446	3.2779789762115685	2.7124441210682466	2.5700438138660475	2.558567722433846
ENSG00000102312	-3.4419244097426702	5.361197439093075	51.46483201613035	6.33159343630611e-5	0.004640872544653156	PORCN	porcupine homolog (Drosophila)	protein_coding	6.878159820818173	3.8799445883601074	2.601272390260411	2.684206536853272	3.1821559926959937	3.3465762742814187	6.804642260235404	6.948111990443136	4.496913669922241	4.529982003439684	4.679817198790151
ENSG00000170537	-2.014854606930946	3.7164982139833604	50.53354340316733	6.375354186163406e-5	0.004653477276383773	TMC7	transmembrane channel-like 7	protein_coding	3.378814736093542	1.9974501030139753	2.0781174920290217	2.4339846996209693	2.0100522259025984	1.8497659354566565	3.0968334270564246	3.6145899166896798	1.8617976966783436	1.7886381130845324	1.8489116959624907
ENSG00000101493	-4.613162065897523	3.2436512977849232	51.0221146159448	6.540930122653957e-5	0.004740890046649871	ZNF516	zinc finger protein 516	protein_coding	3.3767113984476556	0.6682508787230536	0.09288980260627124	0.24942133708101127	0.10488774363751878	0.19494076292593845	3.0224672489331756	3.660894569122085	0.5546205951116084	0.8910791389305881	1.733505461994357
ENSG00000151422	-1.5191542667143272	5.35607061230855	50.14875975030237	6.563036453866678e-5	0.004740890046649871	FER	fer (fps/fes related) tyrosine kinase	protein_coding	3.7148574884292365	2.6253038084077303	2.744715934487824	2.7662453561339753	2.2192474225468475	1.802886924544035	3.6228918985161274	3.801310327964266	2.6000798016984623	3.114715252403463	2.768522246783496
ENSG00000143867	-8.251728289537814	3.23145863288507	50.949034675134136	6.576300270213031e-5	0.004740890046649871	OSR1	odd-skipped related transciption factor 1	protein_coding	4.733709793546923	0.12423755283713658	0.32509846930023406	0.2870661071182586	0	0.08809464279355736	4.7019994464366155	4.764738113256185	0.07170798721734124	0.06030894569615578	0
ENSG00000120899	-2.0655886075028054	4.8672689698050045	50.18837764018475	6.679028990509578e-5	0.004795214338350279	PTK2B	protein tyrosine kinase 2 beta	protein_coding	4.617568034384736	3.0289156127764545	3.5246889985679495	3.601860870770981	2.772999195793883	2.645662383540391	4.487927908498768	4.7365131856561815	2.48770724534511	2.7604507202954345	3.0009567013266354
ENSG00000222009	-3.197475110351719	1.3618845255911531	49.847614271391876	6.714674793437135e-5	0.004801129511487009	BTBD19	BTB (POZ) domain containing 19	protein_coding	2.899507407459881	0.8979405124676189	0.8847135714606709	0.9146174906638893	0.7459889356013031	1.1586682401597348	2.933399925370402	2.864799474928914	0.8708261892953124	0.6299923903633805	1.0189604701794246
ENSG00000112981	-7.172904907727889	-0.057358637521863806	50.449347171113196	6.757804611038826e-5	0.0048123260640722835	NME5	NME/NM23 family member 5	protein_coding	3.224263195014416	0.09590566458142022	0.08573353852182242	0.23364482726858077	0	0	3.3437676974943753	3.093958254664092	0.31513006298667734	0	0
ENSG00000111863	-4.46453430993726	2.788912846327814	50.19637938188856	6.910497178413799e-5	0.00489215929422153	ADTRP	androgen-dependent TFPI-regulating protein	protein_coding	4.745960652998124	1.4558309454044744	2.0685271019370584	1.6511288178996104	0.8834886218235475	0.9025365371379417	4.898028783816186	4.575954350716325	1.2312586299942014	1.3863965978764754	1.6737797234102052
ENSG00000189060	1.716817179474942	7.650689402362249	49.40278809415593	6.946619635384935e-5	0.00489215929422153	H1F0	H1 histone family, member 0	protein_coding	5.263862376215706	7.194211298955388	6.704076640309268	7.2436908253526235	7.332869483021844	7.267448140813171	5.336326415723847	5.187565215880414	7.225629265296941	7.260966682662349	7.238003704390966
ENSG00000080573	-9.049129740013182	2.0582694778106574	50.19820604702698	6.953691427452682e-5	0.00489215929422153	COL5A3	collagen, type V, alpha 3	protein_coding	2.142884909159415	0.0097250130570652165	0	0.025342339285273078	0	0	2.00865376556418	2.2656831263230655	0.04211799809670119	0	0
ENSG00000144535	-1.3287250176344214	4.036424916055658	49.28823535437024	7.007937034481793e-5	0.004910601638802082	DIS3L2	DIS3 mitotic control homolog (S. cerevisiae)-like 2	protein_coding	3.96401619817128	2.93053486959344	2.944659953492564	2.797570165522757	2.9607753581086955	2.863176304519819	3.916711471775201	4.009818961175404	2.7965826422211766	3.3226365157027518	2.744477140261228
ENSG00000118276	-3.3885025130747226	2.462868444486033	49.156910188617445	7.079052471353292e-5	0.004940670963871194	B4GALT6	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 6	protein_coding	3.4486987466807193	1.0198313099424983	1.1806974581610612	1.680523378105051	0.5285598902806318	0.5666508306020599	3.066082790431387	3.7508183198403744	0.7301282176507639	0.5604746911829972	1.413787223461416
ENSG00000164050	-2.45510126056891	6.469145313861287	49.862115580263726	7.13124228372603e-5	0.0049573453304092305	PLXNB1	plexin B1	protein_coding	6.1878895656760795	4.3524378000686985	3.3315186014305365	3.3628886731078222	4.459325182496291	4.395065468333002	5.94212888772231	6.39781574388223	4.950512258860777	4.773874711652948	4.414167663711367
ENSG00000188130	1.3248101509423769	4.6326203218539455	48.61673077730425	7.381060699881013e-5	0.005110728116225913	MAPK12	mitogen-activated protein kinase 12	protein_coding	3.1144034352868784	4.4577008261127995	4.390503060631316	4.392541949427014	4.277311864018631	4.249714657061788	3.043930112671962	3.1815939857416202	4.59979298687859	4.681631217281148	4.555371761384444
ENSG00000077380	-1.4366570942664303	6.856011451420937	48.4859016225708	7.456572643058836e-5	0.005142686596893885	DYNC1I2	dynein, cytoplasmic 1, intermediate chain 2	protein_coding	7.142358829855216	5.852365392525953	6.248967721871743	6.385582554203727	5.733482437817455	5.793185206736929	7.1163267367324226	7.167929511462134	5.450016474652431	5.458742613379244	5.597202317477004
ENSG00000143512	6.36233354980511	1.8860525070274856	48.423218617535895	7.493088172252093e-5	0.005147604651039693	HHIPL2	HHIP-like 2	protein_coding	0.06015480706595056	2.578964944834719	1.9823219533483205	3.4711249392535386	3.067573562157622	2.3566684228285637	0.02996169645121628	0.08972895971596566	2.6737405555008524	1.5808538754684778	1.9661312658101522
ENSG00000111224	-8.453280109004705	1.364386103663269	49.1353913347526	7.534635155557993e-5	0.005155927291213474	PARP11	poly (ADP-ribose) polymerase family, member 11	protein_coding	2.436004729796366	0.03739602962912429	0	0	0.2107517957285147	0.03777249730965024	2.442990670667497	2.428984796338474	0	0	0
ENSG00000140368	-6.966035208729347	-0.6832760246344559	48.57196488367699	7.611811370429668e-5	0.005159979192961397	PSTPIP1	proline-serine-threonine phosphatase interacting protein 1	protein_coding	2.2278282453506653	0.037347656206253285	0.056394648709775355	0	0.1937263769272039	0	1.1549093081196613	2.8363004167509867	0	0	0
ENSG00000121297	-8.333989975347045	2.783691482670486	48.98158975335898	7.623579422520405e-5	0.005159979192961397	TSHZ3	teashirt zinc finger homeobox 3	protein_coding	3.1265804608200125	0.048286053494180546	0.031021101261259884	0.21219059532398934	0.06620044512574434	0.015945083141691727	2.999746451718167	3.2431594055616153	0	0	0
ENSG00000152894	-1.6118272863887702	7.860996289246093	48.193296439496365	7.628922314059835e-5	0.005159979192961397	PTPRK	protein tyrosine phosphatase, receptor type, K	protein_coding	6.996564100948788	5.6422477013949806	6.2368087368461564	5.778243295678406	5.5826740309871274	5.4728800721302004	6.499545362939847	7.365534111411475	5.307946055523173	5.428155608610187	5.469415648992433
ENSG00000125347	2.6640411314856793	5.6510688438464936	48.74714498481583	7.687391856095699e-5	0.005168195682895251	IRF1	interferon regulatory factor 1	protein_coding	2.6109277289224138	5.706710997395762	5.129614094778535	5.51869124383034	5.038586135042526	5.056474826649609	2.4169956354609554	2.7818529492653523	6.168736709940563	6.239264927439246	6.1518196709590285
ENSG00000187105	-5.293671437859878	-0.08705757092408259	48.07485692048624	7.700074627444118e-5	0.005168195682895251	HEATR4	HEAT repeat containing 4	protein_coding	1.1225212903218147	0.06761166984508192	0.09041881192986737	0.047241507400846594	0.05921698058036374	0.023705931581880026	1.10305978511328	1.1417237563887257	0	0.06218014241456227	0.18318294196146717
ENSG00000107438	-1.8642603822091117	7.165748998911813	48.22136687731163	7.948722926692141e-5	0.005311128278031903	PDLIM1	PDZ and LIM domain 1	protein_coding	8.224359251984927	6.600985307338656	6.509334335723683	6.580504695388137	7.004212211143431	6.862219226044071	8.168523004288579	8.278114764164078	6.393365225617777	6.338739477854946	6.374860363591054
ENSG00000108479	3.70777332785411	3.8883744053539884	47.824517753567044	7.973665584669429e-5	0.005311128278031903	GALK1	galactokinase 1	protein_coding	1.608665879009343	4.787224576503518	3.760851543758131	4.17094143624375	5.308927057903599	4.890237556236454	1.5612367831114136	1.6545852288397562	4.942149277196714	5.034044255940162	4.853614428068632
ENSG00000167759	-6.9409873587266615	-0.689325420509084	47.84563700685605	8.060372671305078e-5	0.005338285112325241	KLK13	kallikrein-related peptidase 13	protein_coding	2.107543492554282	0.08394636241511348	0	0	0.4350718101709021	0.09412187801100853	2.1302877173884163	2.0844349517046927	0	0	0
ENSG00000262061	-7.1495061574083705	-0.9661257611598292	47.747210653982	8.07538277637966e-5	0.005338285112325241	RP11-1260E13.4		processed_transcript	1.8881125384816693	0.008120891767459594	0	0	0	0	1.5699874463281676	2.148606028344095	0	0	0.055909076842420836
ENSG00000172548	-8.681236977343023	1.606735261138653	48.04805653735964	8.19209074518588e-5	0.005395076905043844	NIPAL4	NIPA-like domain containing 4	protein_coding	2.5359755243842397	0.04415890077041557	0.2199570399592752	0.07433312336658984	0	0	2.6418645537614145	2.42169458879979	0	0	0
ENSG00000129187	-1.0978265510960328	5.769843550156619	47.15551227419711	8.281023727120265e-5	0.005419120229612108	DCTD	dCMP deaminase	protein_coding	6.40072116371509	5.487397385202413	5.787900573385221	5.467631421358831	5.077923621957829	4.923232715351884	6.31456042457581	6.482024912386904	5.641706336061375	5.615933602840016	5.684905701569377
ENSG00000196730	2.8528875591163967	6.477139010889764	47.894611644538585	8.290468212901274e-5	0.005419120229612108	DAPK1	death-associated protein kinase 1	protein_coding	2.699896560268221	5.263122890733732	5.601511007817155	4.802780890364261	5.77771085517638	5.858465373308214	1.9384150170119467	3.195704018484809	4.630147633445863	4.798113404342931	4.748784846905612
ENSG00000065060	2.6909711457201375	5.8713820512935175	47.80240812398038	8.350282172227688e-5	0.00542373236365225	UHRF1BP1	UHRF1 binding protein 1	protein_coding	1.1983189747530743	3.4746751574559345	2.889166620368401	2.7777054375318206	3.236263253253271	3.3040496531500674	1.056710820363112	1.3272614840695536	3.706753797185368	3.945610084869818	3.980617306338481
ENSG00000141522	-1.1639665943013584	8.1676354872404	47.03749314855471	8.359445930963052e-5	0.00542373236365225	ARHGDIA	Rho GDP dissociation inhibitor (GDI) alpha	protein_coding	10.48028430598688	8.864373431323127	9.499349174429723	9.648199978081676	9.109962688260728	9.05409184479938	10.486592477998386	10.473948430367837	7.812147806423798	7.7717549109575685	7.706413533685477
ENSG00000251022	1.423574962259903	5.607906682119805	46.96444479575387	8.408442903459206e-5	0.005435391246597726	THAP9-AS1	THAP9 antisense RNA 1	antisense	4.09186392925054	5.701465855160521	5.424874565633671	5.53999931692228	5.570986623628266	5.552767023154918	3.7402305458767016	4.374367414281366	5.891394287385851	5.949776006557549	5.885722404768787
ENSG00000121742	-9.179971790183856	2.7235085168205884	47.55017038519988	8.516649126771629e-5	0.005463763837771539	GJB6	gap junction protein, beta 6, 30kDa	protein_coding	4.383818094478387	0.04601925294495664	0	0	0.16394183571520418	0.14605840210720628	4.285069914951802	4.476238088808233	0	0	0
ENSG00000064652	-1.2966969685325613	4.055437808777852	46.77351888131632	8.538181850904929e-5	0.005463763837771539	SNX24	sorting nexin 24	protein_coding	5.321200389750794	4.212883917453174	4.495694985450984	4.708972950128655	3.7877875718271885	4.248766229701578	5.295822897814709	5.346139188693484	4.114159112056508	3.9879996108907334	3.915200446730774
ENSG00000122786	-2.9898554314126	8.308051252270362	47.506444139063596	8.545903022887325e-5	0.005463763837771539	CALD1	caldesmon 1	protein_coding	8.385620815197418	5.757951472154477	6.390066848118417	5.484150635075868	4.182393380892289	4.864854546678558	8.27387892418251	8.489326595164533	6.109125531250968	6.0712538309443715	6.057676028492672
ENSG00000063660	-2.315070990762913	7.52187519141726	47.42011970691179	8.604020211233038e-5	0.0054689833427236274	GPC1	glypican 1	protein_coding	7.5420114799398075	5.416852738055663	4.609197132261692	4.536506570203309	5.815623471927405	5.778106741806336	7.38241694521481	7.685696607690517	5.554146984503754	5.6219335385721125	5.459407508974393
ENSG00000258461	-4.076692302139796	0.5447234266578239	46.620082152135865	8.644231812109496e-5	0.0054689833427236274	RP11-164J13.1		processed_transcript	1.4210618809811602	0.17818735965294033	0.08802387187578418	0.283697938012721	0.05587349566466837	0.13610885635628964	0.9367834481942858	1.782993568270736	0.20411319372195127	0.2942864986998036	0.1677735631285746
