	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
18	HMEC	chr13	1800000	17.151675247374264	1134	0.9773703275862551
19	HMEC	chr13	1900000	15.733444860793492	1133	0.9773703275862551
20	HMEC	chr13	2000000	14.645045189468675	1132	0.9773703275862551
21	HMEC	chr13	2100000	13.59652314739379	1131	0.9773703275862551
22	HMEC	chr13	2200000	12.86782317372895	1130	0.9773703275862551
23	HMEC	chr13	2300000	11.880538447798314	1129	0.9773703275862551
24	HMEC	chr13	2400000	11.042217350496033	1128	0.9773703275862551
25	HMEC	chr13	2500000	10.387882332158872	1127	0.9773703275862551
26	HMEC	chr13	2600000	9.885468833773354	1126	0.9773703275862551
27	HMEC	chr13	2700000	9.33801252034413	1125	0.9773703275862551
28	HMEC	chr13	2800000	8.991569807436232	1124	0.9773703275862551
29	HMEC	chr13	2900000	8.601866554582298	1123	0.9773703275862551
30	HMEC	chr13	3000000	8.206062697656977	1122	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr14	0	2734.6844508857407	1074	0.9773703275862551
1	HMEC	chr14	100000	730.4332869294425	1073	0.9773703275862551
2	HMEC	chr14	200000	285.97255144926726	1072	0.9773703275862551
3	HMEC	chr14	300000	180.23259083606897	1071	0.9773703275862551
4	HMEC	chr14	400000	127.96361650836529	1070	0.9773703275862551
5	HMEC	chr14	500000	97.95329148861009	1069	0.9773703275862551
6	HMEC	chr14	600000	76.80121938696172	1068	0.9773703275862551
7	HMEC	chr14	700000	62.96335874710983	1067	0.9773703275862551
8	HMEC	chr14	800000	51.523938571539354	1066	0.9773703275862551
9	HMEC	chr14	900000	42.580888837533195	1065	0.9773703275862551
10	HMEC	chr14	1000000	36.437700984418264	1064	0.9773703275862551
11	HMEC	chr14	1100000	31.740961248122737	1063	0.9773703275862551
12	HMEC	chr14	1200000	27.325400203932833	1062	0.9773703275862551
13	HMEC	chr14	1300000	24.308594254060292	1061	0.9773703275862551
14	HMEC	chr14	1400000	21.029664616711024	1060	0.9773703275862551
15	HMEC	chr14	1500000	19.232094982331947	1059	0.9773703275862551
16	HMEC	chr14	1600000	17.322055431826573	1058	0.9773703275862551
17	HMEC	chr14	1700000	15.940131601762964	1057	0.9773703275862551
18	HMEC	chr14	1800000	14.411529814325856	1056	0.9773703275862551
19	HMEC	chr14	1900000	13.296528914956932	1055	0.9773703275862551
20	HMEC	chr14	2000000	12.205466702730162	1054	0.9773703275862551
21	HMEC	chr14	2100000	11.501440483849395	1053	0.9773703275862551
22	HMEC	chr14	2200000	10.435591822235645	1052	0.9773703275862551
23	HMEC	chr14	2300000	9.813538115422018	1051	0.9773703275862551
24	HMEC	chr14	2400000	8.969687255469005	1050	0.9773703275862551
25	HMEC	chr14	2500000	8.434421090822926	1049	0.9773703275862551
26	HMEC	chr14	2600000	8.113091120859982	1048	0.9773703275862551
27	HMEC	chr14	2700000	7.8078435857414	1047	0.9773703275862551
28	HMEC	chr14	2800000	7.400942301376219	1046	0.9773703275862551
29	HMEC	chr14	2900000	6.894523551735709	1045	0.9773703275862551
30	HMEC	chr14	3000000	6.509368239798542	1044	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr15	0	2812.3280982334877	1026	0.9773703275862551
1	HMEC	chr15	100000	733.2032011470386	1025	0.9773703275862551
2	HMEC	chr15	200000	280.3457085432706	1024	0.9773703275862551
3	HMEC	chr15	300000	179.2237827788948	1023	0.9773703275862551
4	HMEC	chr15	400000	131.80732917893508	1022	0.9773703275862551
5	HMEC	chr15	500000	92.63108724568579	1021	0.9773703275862551
6	HMEC	chr15	600000	69.05059726330916	1020	0.9773703275862551
7	HMEC	chr15	700000	55.05547660060041	1019	0.9773703275862551
8	HMEC	chr15	800000	44.98546505259335	1018	0.9773703275862551
9	HMEC	chr15	900000	38.07787574060191	1017	0.9773703275862551
10	HMEC	chr15	1000000	40.95752513295003	1016	0.9773703275862551
11	HMEC	chr15	1100000	29.352564684117706	1015	0.9773703275862551
12	HMEC	chr15	1200000	23.80174914391267	1014	0.9773703275862551
13	HMEC	chr15	1300000	21.152682559193888	1013	0.9773703275862551
14	HMEC	chr15	1400000	18.5623325463462	1012	0.9773703275862551
15	HMEC	chr15	1500000	16.268659281205935	1011	0.9773703275862551
16	HMEC	chr15	1600000	14.969415972144855	1010	0.9773703275862551
17	HMEC	chr15	1700000	14.057397939256392	1009	0.9773703275862551
18	HMEC	chr15	1800000	13.481384169740906	1008	0.9773703275862551
19	HMEC	chr15	1900000	14.674912647294128	1007	0.9773703275862551
20	HMEC	chr15	2000000	13.393156965824911	1006	0.9773703275862551
21	HMEC	chr15	2100000	12.484395089204813	1005	0.9773703275862551
22	HMEC	chr15	2200000	10.439260373221279	1004	0.9773703275862551
23	HMEC	chr15	2300000	9.085679676165915	1003	0.9773703275862551
24	HMEC	chr15	2400000	8.438091977855274	1002	0.9773703275862551
25	HMEC	chr15	2500000	8.022311264622818	1001	0.9773703275862551
26	HMEC	chr15	2600000	7.683747578220715	1000	0.9773703275862551
27	HMEC	chr15	2700000	8.96758231761149	999	0.9773703275862551
28	HMEC	chr15	2800000	6.618414349890965	998	0.9773703275862551
29	HMEC	chr15	2900000	6.0402735916674235	997	0.9773703275862551
30	HMEC	chr15	3000000	5.58226703343756	996	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr16	0	3135.2309358721873	904	0.9773703275862551
1	HMEC	chr16	100000	781.9607195612324	903	0.9773703275862551
2	HMEC	chr16	200000	294.80755008345585	902	0.9773703275862551
3	HMEC	chr16	300000	185.72184816672586	901	0.9773703275862551
4	HMEC	chr16	400000	130.53647143987874	900	0.9773703275862551
5	HMEC	chr16	500000	95.7845868353449	899	0.9773703275862551
6	HMEC	chr16	600000	75.25644847502083	898	0.9773703275862551
7	HMEC	chr16	700000	61.19150870316409	897	0.9773703275862551
8	HMEC	chr16	800000	51.48308489421996	896	0.9773703275862551
9	HMEC	chr16	900000	43.41066184644751	895	0.9773703275862551
10	HMEC	chr16	1000000	38.40092026143201	894	0.9773703275862551
11	HMEC	chr16	1100000	33.813377213928376	893	0.9773703275862551
12	HMEC	chr16	1200000	30.63873112188444	892	0.9773703275862551
13	HMEC	chr16	1300000	26.199169122128904	891	0.9773703275862551
14	HMEC	chr16	1400000	23.4951928719422	890	0.9773703275862551
15	HMEC	chr16	1500000	20.48752100220474	889	0.9773703275862551
16	HMEC	chr16	1600000	19.055098215322175	888	0.9773703275862551
17	HMEC	chr16	1700000	16.382301682685068	887	0.9773703275862551
18	HMEC	chr16	1800000	15.601171288430503	886	0.9773703275862551
19	HMEC	chr16	1900000	13.267408345639122	885	0.9773703275862551
20	HMEC	chr16	2000000	13.856773245911167	884	0.9773703275862551
21	HMEC	chr16	2100000	10.905937344599012	883	0.9773703275862551
22	HMEC	chr16	2200000	9.90739679018307	882	0.9773703275862551
23	HMEC	chr16	2300000	9.25164261805418	881	0.9773703275862551
24	HMEC	chr16	2400000	8.879890638168447	880	0.9773703275862551
25	HMEC	chr16	2500000	7.931652549449453	879	0.9773703275862551
26	HMEC	chr16	2600000	7.461397707250284	878	0.9773703275862551
27	HMEC	chr16	2700000	7.0441898592703485	877	0.9773703275862551
28	HMEC	chr16	2800000	6.5902122612454255	876	0.9773703275862551
29	HMEC	chr16	2900000	7.215255025892488	875	0.9773703275862551
30	HMEC	chr16	3000000	6.370544457530911	874	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr17	0	3728.4559769454513	812	0.9773703275862551
1	HMEC	chr17	100000	957.217500365368	811	0.9773703275862551
2	HMEC	chr17	200000	355.48114004170685	810	0.9773703275862551
3	HMEC	chr17	300000	203.0749547442577	809	0.9773703275862551
4	HMEC	chr17	400000	134.96406368292833	808	0.9773703275862551
5	HMEC	chr17	500000	96.3033254637478	807	0.9773703275862551
6	HMEC	chr17	600000	73.46051202137018	806	0.9773703275862551
7	HMEC	chr17	700000	58.61693363791209	805	0.9773703275862551
8	HMEC	chr17	800000	44.327390537167226	804	0.9773703275862551
9	HMEC	chr17	900000	37.0130462665796	803	0.9773703275862551
10	HMEC	chr17	1000000	29.91089004229257	802	0.9773703275862551
11	HMEC	chr17	1100000	25.416738825125044	801	0.9773703275862551
12	HMEC	chr17	1200000	22.030869469085307	800	0.9773703275862551
13	HMEC	chr17	1300000	19.313524824609512	799	0.9773703275862551
14	HMEC	chr17	1400000	17.382257141594437	798	0.9773703275862551
15	HMEC	chr17	1500000	16.158033240543162	797	0.9773703275862551
16	HMEC	chr17	1600000	14.452531147670072	796	0.9773703275862551
17	HMEC	chr17	1700000	12.546425215661676	795	0.9773703275862551
18	HMEC	chr17	1800000	11.86815059405211	794	0.9773703275862551
19	HMEC	chr17	1900000	10.207602515127046	793	0.9773703275862551
20	HMEC	chr17	2000000	10.146979486242648	792	0.9773703275862551
21	HMEC	chr17	2100000	8.704418165473909	791	0.9773703275862551
22	HMEC	chr17	2200000	7.758333426028331	790	0.9773703275862551
23	HMEC	chr17	2300000	7.231307200892726	789	0.9773703275862551
24	HMEC	chr17	2400000	6.767552662615432	788	0.9773703275862551
25	HMEC	chr17	2500000	6.2045251076769565	787	0.9773703275862551
26	HMEC	chr17	2600000	6.046879311382013	786	0.9773703275862551
27	HMEC	chr17	2700000	5.670661364885018	785	0.9773703275862551
28	HMEC	chr17	2800000	5.451720745065658	784	0.9773703275862551
29	HMEC	chr17	2900000	5.557253282987975	783	0.9773703275862551
30	HMEC	chr17	3000000	5.128638398244861	782	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr18	0	3127.3090022739843	781	0.9773703275862551
1	HMEC	chr18	100000	849.951506022461	780	0.9773703275862551
2	HMEC	chr18	200000	340.3754780899381	779	0.9773703275862551
3	HMEC	chr18	300000	224.59498305518838	778	0.9773703275862551
4	HMEC	chr18	400000	158.75884549861271	777	0.9773703275862551
5	HMEC	chr18	500000	119.59079727653238	776	0.9773703275862551
6	HMEC	chr18	600000	95.63002790203599	775	0.9773703275862551
7	HMEC	chr18	700000	78.21264951865848	774	0.9773703275862551
8	HMEC	chr18	800000	63.57470458936106	773	0.9773703275862551
9	HMEC	chr18	900000	53.38966747341725	772	0.9773703275862551
10	HMEC	chr18	1000000	46.25763219174982	771	0.9773703275862551
11	HMEC	chr18	1100000	40.046749789368306	770	0.9773703275862551
12	HMEC	chr18	1200000	35.24562842913426	769	0.9773703275862551
13	HMEC	chr18	1300000	31.02913168280088	768	0.9773703275862551
14	HMEC	chr18	1400000	27.075021244297417	767	0.9773703275862551
15	HMEC	chr18	1500000	23.890086535251964	766	0.9773703275862551
16	HMEC	chr18	1600000	20.791914290442534	765	0.9773703275862551
17	HMEC	chr18	1700000	18.665068078001337	764	0.9773703275862551
18	HMEC	chr18	1800000	16.6548015393817	763	0.9773703275862551
19	HMEC	chr18	1900000	15.164103598273124	762	0.9773703275862551
20	HMEC	chr18	2000000	13.633904740136776	761	0.9773703275862551
21	HMEC	chr18	2100000	12.676391680968807	760	0.9773703275862551
22	HMEC	chr18	2200000	11.569922337189562	759	0.9773703275862551
23	HMEC	chr18	2300000	10.806574435649692	758	0.9773703275862551
24	HMEC	chr18	2400000	10.140736762132416	757	0.9773703275862551
25	HMEC	chr18	2500000	9.620461311414045	756	0.9773703275862551
26	HMEC	chr18	2600000	9.189960713418134	755	0.9773703275862551
27	HMEC	chr18	2700000	8.558427408642624	754	0.9773703275862551
28	HMEC	chr18	2800000	8.305586921211166	753	0.9773703275862551
29	HMEC	chr18	2900000	8.075206130110248	752	0.9773703275862551
30	HMEC	chr18	3000000	7.748845946891055	751	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr19	0	3707.400521879737	592	0.9773703275862551
1	HMEC	chr19	100000	929.3042388326484	591	0.9773703275862551
2	HMEC	chr19	200000	342.38756107368044	590	0.9773703275862551
3	HMEC	chr19	300000	207.24455825975127	589	0.9773703275862551
4	HMEC	chr19	400000	137.88438937877802	588	0.9773703275862551
5	HMEC	chr19	500000	98.72889315095895	587	0.9773703275862551
6	HMEC	chr19	600000	74.75078915755314	586	0.9773703275862551
7	HMEC	chr19	700000	58.70672307115575	585	0.9773703275862551
8	HMEC	chr19	800000	47.621450341173336	584	0.9773703275862551
9	HMEC	chr19	900000	39.912183658931326	583	0.9773703275862551
10	HMEC	chr19	1000000	34.21072832378357	582	0.9773703275862551
11	HMEC	chr19	1100000	28.811356268158637	581	0.9773703275862551
12	HMEC	chr19	1200000	25.996210246040473	580	0.9773703275862551
13	HMEC	chr19	1300000	22.222068336632184	579	0.9773703275862551
14	HMEC	chr19	1400000	19.340087196092988	578	0.9773703275862551
15	HMEC	chr19	1500000	17.59270638963519	577	0.9773703275862551
16	HMEC	chr19	1600000	15.561957410093369	576	0.9773703275862551
17	HMEC	chr19	1700000	13.836452255811158	575	0.9773703275862551
18	HMEC	chr19	1800000	12.687642967280713	574	0.9773703275862551
19	HMEC	chr19	1900000	11.504884570305448	573	0.9773703275862551
20	HMEC	chr19	2000000	10.747863610175404	572	0.9773703275862551
21	HMEC	chr19	2100000	9.937823635006385	571	0.9773703275862551
22	HMEC	chr19	2200000	9.227418109402128	570	0.9773703275862551
23	HMEC	chr19	2300000	8.500635027882389	569	0.9773703275862551
24	HMEC	chr19	2400000	7.89411294152593	568	0.9773703275862551
25	HMEC	chr19	2500000	7.297806414149477	567	0.9773703275862551
26	HMEC	chr19	2600000	6.535306865157814	566	0.9773703275862551
27	HMEC	chr19	2700000	6.445650094574585	565	0.9773703275862551
28	HMEC	chr19	2800000	6.3691107205657	564	0.9773703275862551
29	HMEC	chr19	2900000	5.874461177651758	563	0.9773703275862551
30	HMEC	chr19	3000000	5.592330493146387	562	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr20	0	3422.6936424294263	631	0.9773703275862551
1	HMEC	chr20	100000	887.6500377646463	630	0.9773703275862551
2	HMEC	chr20	200000	346.05913637947737	629	0.9773703275862551
3	HMEC	chr20	300000	216.4662155729739	628	0.9773703275862551
4	HMEC	chr20	400000	150.285260625716	627	0.9773703275862551
5	HMEC	chr20	500000	110.61503472526648	626	0.9773703275862551
6	HMEC	chr20	600000	85.61922454624666	625	0.9773703275862551
7	HMEC	chr20	700000	68.03986519802417	624	0.9773703275862551
8	HMEC	chr20	800000	55.07388918572828	623	0.9773703275862551
9	HMEC	chr20	900000	45.18829362368174	622	0.9773703275862551
10	HMEC	chr20	1000000	37.77278522149158	621	0.9773703275862551
11	HMEC	chr20	1100000	32.23398726798334	620	0.9773703275862551
12	HMEC	chr20	1200000	27.942509209137157	619	0.9773703275862551
13	HMEC	chr20	1300000	24.302591334675455	618	0.9773703275862551
14	HMEC	chr20	1400000	21.491906895607315	617	0.9773703275862551
15	HMEC	chr20	1500000	19.056031568444148	616	0.9773703275862551
16	HMEC	chr20	1600000	16.801558723876948	615	0.9773703275862551
17	HMEC	chr20	1700000	15.207926255978068	614	0.9773703275862551
18	HMEC	chr20	1800000	13.68914986180953	613	0.9773703275862551
19	HMEC	chr20	1900000	12.413299514086182	612	0.9773703275862551
20	HMEC	chr20	2000000	11.535622089262015	611	0.9773703275862551
21	HMEC	chr20	2100000	10.792920945278267	610	0.9773703275862551
22	HMEC	chr20	2200000	10.066103834991816	609	0.9773703275862551
23	HMEC	chr20	2300000	9.300602159557535	608	0.9773703275862551
24	HMEC	chr20	2400000	8.558546514161952	607	0.9773703275862551
25	HMEC	chr20	2500000	7.990401621672842	606	0.9773703275862551
26	HMEC	chr20	2600000	7.544818283510535	605	0.9773703275862551
27	HMEC	chr20	2700000	6.553974854584509	604	0.9773703275862551
28	HMEC	chr20	2800000	6.440838046434888	603	0.9773703275862551
29	HMEC	chr20	2900000	6.074304787716421	602	0.9773703275862551
30	HMEC	chr20	3000000	5.684650723736397	601	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr21	0	2539.5688289593327	482	0.9773703275862551
1	HMEC	chr21	100000	660.5191221154499	481	0.9773703275862551
2	HMEC	chr21	200000	251.5138694006253	480	0.9773703275862551
3	HMEC	chr21	300000	155.53718012079787	479	0.9773703275862551
4	HMEC	chr21	400000	108.87937376252609	478	0.9773703275862551
5	HMEC	chr21	500000	83.36653213330364	477	0.9773703275862551
6	HMEC	chr21	600000	63.67038449320011	476	0.9773703275862551
7	HMEC	chr21	700000	52.48038219654799	475	0.9773703275862551
8	HMEC	chr21	800000	43.47267981719741	474	0.9773703275862551
9	HMEC	chr21	900000	36.85826665462707	473	0.9773703275862551
10	HMEC	chr21	1000000	32.456294568527454	472	0.9773703275862551
11	HMEC	chr21	1100000	28.761704216300853	471	0.9773703275862551
12	HMEC	chr21	1200000	25.616716613283206	470	0.9773703275862551
13	HMEC	chr21	1300000	22.343507225406892	469	0.9773703275862551
14	HMEC	chr21	1400000	19.8362270352488	468	0.9773703275862551
15	HMEC	chr21	1500000	17.96624024764626	467	0.9773703275862551
16	HMEC	chr21	1600000	16.573461262149277	466	0.9773703275862551
17	HMEC	chr21	1700000	14.649794751154726	465	0.9773703275862551
18	HMEC	chr21	1800000	13.614800538746415	464	0.9773703275862551
19	HMEC	chr21	1900000	12.325477828938187	463	0.9773703275862551
20	HMEC	chr21	2000000	11.770477617874434	462	0.9773703275862551
21	HMEC	chr21	2100000	11.01607047814193	461	0.9773703275862551
22	HMEC	chr21	2200000	10.197889195621771	460	0.9773703275862551
23	HMEC	chr21	2300000	9.49418780965198	459	0.9773703275862551
24	HMEC	chr21	2400000	9.043564783142733	458	0.9773703275862551
25	HMEC	chr21	2500000	8.782285186204941	457	0.9773703275862551
26	HMEC	chr21	2600000	8.296779893647576	456	0.9773703275862551
27	HMEC	chr21	2700000	7.715480650206935	455	0.9773703275862551
28	HMEC	chr21	2800000	7.186555810001663	454	0.9773703275862551
29	HMEC	chr21	2900000	6.997682000804252	453	0.9773703275862551
30	HMEC	chr21	3000000	6.537706786479716	452	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chr22	0	2650.671973855325	514	0.9773703275862551
1	HMEC	chr22	100000	664.4180478763777	513	0.9773703275862551
2	HMEC	chr22	200000	239.16720502240645	512	0.9773703275862551
3	HMEC	chr22	300000	145.99142541142578	511	0.9773703275862551
4	HMEC	chr22	400000	100.0193857295479	510	0.9773703275862551
5	HMEC	chr22	500000	72.48487826142257	509	0.9773703275862551
6	HMEC	chr22	600000	54.218633448644404	508	0.9773703275862551
7	HMEC	chr22	700000	41.56701860460662	507	0.9773703275862551
8	HMEC	chr22	800000	33.377589147908644	506	0.9773703275862551
9	HMEC	chr22	900000	27.658199001839765	505	0.9773703275862551
10	HMEC	chr22	1000000	22.791855660304833	504	0.9773703275862551
11	HMEC	chr22	1100000	20.575280792784675	503	0.9773703275862551
12	HMEC	chr22	1200000	17.010770849632582	502	0.9773703275862551
13	HMEC	chr22	1300000	16.704393267933817	501	0.9773703275862551
14	HMEC	chr22	1400000	13.31431269318919	500	0.9773703275862551
15	HMEC	chr22	1500000	12.050221270365322	499	0.9773703275862551
16	HMEC	chr22	1600000	10.436204953520745	498	0.9773703275862551
17	HMEC	chr22	1700000	8.919339161809223	497	0.9773703275862551
18	HMEC	chr22	1800000	8.692554806372662	496	0.9773703275862551
19	HMEC	chr22	1900000	8.116950519957813	495	0.9773703275862551
20	HMEC	chr22	2000000	7.284562411021359	494	0.9773703275862551
21	HMEC	chr22	2100000	5.624913229487048	493	0.9773703275862551
22	HMEC	chr22	2200000	5.246346870182785	492	0.9773703275862551
23	HMEC	chr22	2300000	4.883596202609047	491	0.9773703275862551
24	HMEC	chr22	2400000	4.593055467834214	490	0.9773703275862551
25	HMEC	chr22	2500000	4.202341293212693	489	0.9773703275862551
26	HMEC	chr22	2600000	4.076451679736145	488	0.9773703275862551
27	HMEC	chr22	2700000	4.577023739150085	487	0.9773703275862551
28	HMEC	chr22	2800000	8.477991602380285	486	0.9773703275862551
29	HMEC	chr22	2900000	4.943590474583167	485	0.9773703275862551
30	HMEC	chr22	3000000	4.000700005552295	484	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chrX	0	2689.2010107008073	1553	0.9773703275862551
1	HMEC	chrX	100000	672.6681652625396	1552	0.9773703275862551
2	HMEC	chrX	200000	257.4803005866995	1551	0.9773703275862551
3	HMEC	chrX	300000	170.85696721321332	1550	0.9773703275862551
4	HMEC	chrX	400000	128.3124137307562	1549	0.9773703275862551
5	HMEC	chrX	500000	102.60789492259984	1548	0.9773703275862551
6	HMEC	chrX	600000	88.91463888733355	1547	0.9773703275862551
7	HMEC	chrX	700000	70.52101554094727	1546	0.9773703275862551
8	HMEC	chrX	800000	60.83669884519003	1545	0.9773703275862551
9	HMEC	chrX	900000	52.87700324242675	1544	0.9773703275862551
10	HMEC	chrX	1000000	46.9647364942635	1543	0.9773703275862551
11	HMEC	chrX	1100000	41.999032601418655	1542	0.9773703275862551
12	HMEC	chrX	1200000	37.86355154187754	1541	0.9773703275862551
13	HMEC	chrX	1300000	34.39495951639955	1540	0.9773703275862551
14	HMEC	chrX	1400000	30.995245117209414	1539	0.9773703275862551
15	HMEC	chrX	1500000	28.626799894376134	1538	0.9773703275862551
16	HMEC	chrX	1600000	26.2503138537003	1537	0.9773703275862551
17	HMEC	chrX	1700000	25.70946078994853	1536	0.9773703275862551
18	HMEC	chrX	1800000	22.85620074494477	1535	0.9773703275862551
19	HMEC	chrX	1900000	24.394614781472796	1534	0.9773703275862551
20	HMEC	chrX	2000000	19.69978731630397	1533	0.9773703275862551
21	HMEC	chrX	2100000	18.31282360058988	1532	0.9773703275862551
22	HMEC	chrX	2200000	17.310290485022758	1531	0.9773703275862551
23	HMEC	chrX	2300000	16.422568752133554	1530	0.9773703275862551
24	HMEC	chrX	2400000	15.672988269337683	1529	0.9773703275862551
25	HMEC	chrX	2500000	15.01226283055792	1528	0.9773703275862551
26	HMEC	chrX	2600000	14.306671540136225	1527	0.9773703275862551
27	HMEC	chrX	2700000	13.26637084233145	1526	0.9773703275862551
28	HMEC	chrX	2800000	12.700774763868056	1525	0.9773703275862551
29	HMEC	chrX	2900000	12.184690740039931	1524	0.9773703275862551
30	HMEC	chrX	3000000	11.681030376705328	1523	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HMEC	chrY	0	168.45700373978573	594	0.9773703275862551
1	HMEC	chrY	100000	9.56094741061178	593	0.9773703275862551
2	HMEC	chrY	200000	3.413476596886766	592	0.9773703275862551
3	HMEC	chrY	300000	3.9407453310718963	591	0.9773703275862551
4	HMEC	chrY	500000	0.9599136814439166	589	0.9773703275862551
5	HMEC	chrY	900000	1.5306193834819195	585	0.9773703275862551
6	HMEC	chrY	1000000	6.545720782648566	584	0.9773703275862551
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr1	0	2006.234341833047	2493	0.9947328961786173
1	HCC70	chr1	100000	709.6662644380137	2492	0.9947328961786173
2	HCC70	chr1	200000	310.63247543848723	2491	0.9947328961786173
3	HCC70	chr1	300000	211.55837422695058	2490	0.9947328961786173
4	HCC70	chr1	400000	157.35229769520058	2489	0.9947328961786173
5	HCC70	chr1	500000	122.34265790336461	2488	0.9947328961786173
6	HCC70	chr1	600000	98.22783155663359	2487	0.9947328961786173
7	HCC70	chr1	700000	79.85840686799372	2486	0.9947328961786173
8	HCC70	chr1	800000	66.77285805266543	2485	0.9947328961786173
9	HCC70	chr1	900000	56.36830221229648	2484	0.9947328961786173
10	HCC70	chr1	1000000	48.962291374603986	2483	0.9947328961786173
11	HCC70	chr1	1100000	42.61313056433989	2482	0.9947328961786173
12	HCC70	chr1	1200000	37.4250795195513	2481	0.9947328961786173
13	HCC70	chr1	1300000	33.574361890383635	2480	0.9947328961786173
14	HCC70	chr1	1400000	30.406227787784715	2479	0.9947328961786173
15	HCC70	chr1	1500000	28.24986926444342	2478	0.9947328961786173
16	HCC70	chr1	1600000	25.516172092530965	2477	0.9947328961786173
17	HCC70	chr1	1700000	22.50267093573389	2476	0.9947328961786173
18	HCC70	chr1	1800000	20.4887609046815	2475	0.9947328961786173
19	HCC70	chr1	1900000	18.72876243154181	2474	0.9947328961786173
20	HCC70	chr1	2000000	17.65852108193229	2473	0.9947328961786173
21	HCC70	chr1	2100000	16.40221550886671	2472	0.9947328961786173
22	HCC70	chr1	2200000	15.48839100557208	2471	0.9947328961786173
23	HCC70	chr1	2300000	14.71613908181741	2470	0.9947328961786173
24	HCC70	chr1	2400000	14.054910634792256	2469	0.9947328961786173
25	HCC70	chr1	2500000	13.044859814937997	2468	0.9947328961786173
26	HCC70	chr1	2600000	12.35280470165053	2467	0.9947328961786173
27	HCC70	chr1	2700000	11.78744827071593	2466	0.9947328961786173
28	HCC70	chr1	2800000	11.2131277151739	2465	0.9947328961786173
29	HCC70	chr1	2900000	10.632401416078725	2464	0.9947328961786173
30	HCC70	chr1	3000000	9.99669627055988	2463	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr2	0	2074.1715328621444	2432	0.9947328961786173
1	HCC70	chr2	100000	750.2713088774101	2431	0.9947328961786173
2	HCC70	chr2	200000	327.59865308394797	2430	0.9947328961786173
3	HCC70	chr2	300000	229.48088701207007	2429	0.9947328961786173
4	HCC70	chr2	400000	174.20375831239699	2428	0.9947328961786173
5	HCC70	chr2	500000	137.22331667199828	2427	0.9947328961786173
6	HCC70	chr2	600000	115.14784051412104	2426	0.9947328961786173
7	HCC70	chr2	700000	94.02269517329611	2425	0.9947328961786173
8	HCC70	chr2	800000	80.2495316294429	2424	0.9947328961786173
9	HCC70	chr2	900000	68.91893804044896	2423	0.9947328961786173
10	HCC70	chr2	1000000	59.60170564829824	2422	0.9947328961786173
11	HCC70	chr2	1100000	52.35311088446296	2421	0.9947328961786173
12	HCC70	chr2	1200000	46.28433749036128	2420	0.9947328961786173
13	HCC70	chr2	1300000	40.97782880765015	2419	0.9947328961786173
14	HCC70	chr2	1400000	36.418541059113075	2418	0.9947328961786173
15	HCC70	chr2	1500000	32.91465336240402	2417	0.9947328961786173
16	HCC70	chr2	1600000	29.466000003353518	2416	0.9947328961786173
17	HCC70	chr2	1700000	26.834579410902585	2415	0.9947328961786173
18	HCC70	chr2	1800000	24.71625612294861	2414	0.9947328961786173
19	HCC70	chr2	1900000	22.99220170636022	2413	0.9947328961786173
20	HCC70	chr2	2000000	21.054820215629935	2412	0.9947328961786173
21	HCC70	chr2	2100000	19.78056671557624	2411	0.9947328961786173
22	HCC70	chr2	2200000	18.47594831685344	2410	0.9947328961786173
23	HCC70	chr2	2300000	17.253442308778684	2409	0.9947328961786173
24	HCC70	chr2	2400000	16.384452047350752	2408	0.9947328961786173
25	HCC70	chr2	2500000	15.300315114719545	2407	0.9947328961786173
26	HCC70	chr2	2600000	14.595556982554351	2406	0.9947328961786173
27	HCC70	chr2	2700000	14.032779150121714	2405	0.9947328961786173
28	HCC70	chr2	2800000	13.18410647714793	2404	0.9947328961786173
29	HCC70	chr2	2900000	12.509150239806434	2403	0.9947328961786173
30	HCC70	chr2	3000000	11.720608996740769	2402	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr3	0	2032.3024444108514	1981	0.9947328961786173
1	HCC70	chr3	100000	731.0480234189795	1980	0.9947328961786173
2	HCC70	chr3	200000	319.35750252804684	1979	0.9947328961786173
